NCT03059030	50:80:cancer	worsens postoperative survival in the setting of hepatocellular carcinoma (HCC)
NCT03059004	1:4:age,5:7:lower_bound,9:17:upper_bound	Age 45 -85 years
NCT03059004	13:27:chronic_disease	Evidence of osteoarthritic changes on imaging
NCT03059004	1:23:chronic_disease	Inflammatory arthritis
NCT03059004	1:24:treatment	Intra-articular therapy in last 4 weeks
NCT03059004	23:30:lower_bound	Knee pain of at least 21 days duration if traumatic
NCT03059004	1:21:language_fluency	Non-English speaking
NCT03059004	24:37:chronic_disease	Physician diagnosis of meniscal tear
NCT03059004	1:10:treatment,14:17:treatment,40:61:treatment,65:75:upper_bound	Prior APM or TKR on index knee; or any surgery on index knee in prior 6 mo
NCT03058991	14:18:age,19:27:lower_bound	Adolescents (ages 12 years or older)
NCT03058991	1:21:language_fluency,46:126:language_fluency	Non-English speaking (operationalized as the inability to read and understand the consent form and converse in spoken English)
NCT03058991	170:187:gender	Reflecting the demographics of the community in which we are recruiting, we expect approximately 70% of the sample to be at or below the poverty level, balanced between males and females, with the majority from an ethnic minority background
NCT03058952	9:27:chronic_disease	Current psychotic disorder
NCT03058952	14:45:chronic_disease	Diagnosis of borderline personality disorder
NCT03058952	26:33:chronic_disease	Moderate or high risk of suicide as assessed with MINI
NCT03058952	24:28:chronic_disease,32:37:chronic_disease	Prior participation in MBSR or CDSMP (attended at least one session)
NCT03058952	1:32:chronic_disease	antisocial personality disorder
NCT03058796	3:11:lower_bound,20:96:chronic_disease	> 6 months since a first clinical cortical or subcortical, hemorrhagic or nonhemorrhagic stroke
NCT03058796	1:36:clinical_variable,39:41:lower_bound	Montreal Cognitive Assessment score >=22 (cutoff set to allow some mild cognitive impairment)
NCT03058796	1:20:chronic_disease	Parkinson's disease
NCT03058796	1:27:treatment,65:73:upper_bound	botulinum toxin injections to any upper extremity muscle within 3 months of enrolling
NCT03058796	1:19:chronic_disease	multiple sclerosis
NCT03058796	18:38:treatment,48:72:treatment	participating in occupational therapy or other rehabilitation therapies to the upper extremity
NCT03058796	1:9:pregnancy,10:15:gender,60:69:pregnancy	pregnant women due to unknown risks of surface NMES during pregnancy
NCT03058796	1:46:chronic_disease	severely impaired cognition and communication
NCT03058796	1:19:chronic_disease	spinal cord injury
NCT03058796	1:23:chronic_disease	traumatic brain injury
NCT03058796	1:30:chronic_disease	uncontrolled seizure disorder
NCT03058783	1:46:chronic_disease,54:63:treatment	Active cutaneous bacterial or viral infection in any treatment area at Baseline (eg, clinically infected AD)
NCT03058783	19:36:chronic_disease	Current or recent serious infection
NCT03058783	1:8:gender,13:25:pregnancy	Females who are pregnant
NCT03058783	1:5:gender	Male
NCT03058783	4:21:chronic_disease,22:36:gender,79:109:treatment,114:116:chronic_disease,135:145:treatment	Nonimmunocompromized male or female who failed to respond adequately to other topical prescription treatment for AD or for whom those treatments are not advisable
NCT03058783	10:17:lower_bound,21:24:age	at least 2 years of age and older
NCT03058783	1:20:cancer,51:58:lower_bound	carcinoma of cervix effectively treated more than 5 years ago
NCT03058783	24:50:chronic_disease,54:78:chronic_disease	clinically significant severe renal insufficiency or severe hepatic disorders
NCT03058783	1:27:chronic_disease,41:44:chronic_disease	immunological deficiencies or diseases, HIV, or serious recurrent infection
NCT03058783	20:23:age	subjects less than age of consent must sign an assent for the study and a parent or a legal guardian must sign the informed consent (if subject reaches age of consent during the study they should be re-consented at the next study visit)
NCT03058783	20:28:pregnancy	who wish to become pregnant during the study period
NCT03058679	66:73:upper_bound	Able to receive weekly food shipments delivered every Friday for 6 weeks
NCT03058679	1:35:technology_access	Access to a computer with internet and the ability to complete daily online surveys
NCT03058679	1:4:age,6:8:lower_bound	Age ≥18
NCT03058679	1:8:clinical_variable,9:17:upper_bound,26:33:upper_bound	Albumin<2.0mg/dl, within 4 weeks of screening (if tested as part of routine clinical care)
NCT03058679	1:4:bmi,6:8:upper_bound	BMI <16
NCT03058679	1:4:bmi,6:8:lower_bound	BMI ≥40
NCT03058679	1:25:clinical_variable,27:28:lower_bound	Baseline stool frequency >4 bowel movements/day when well
NCT03058679	1:15:chronic_disease	Celiac disease
NCT03058679	28:50:treatment,70:73:chronic_disease,79:94:treatment	Currently participating in another clinical trial of a drug to treat IBD or a dietary therapy for any indication
NCT03058679	1:18:chronic_disease	Diabetes Mellitus requiring medication
NCT03058679	25:40:chronic_disease	Documented diagnosis of Crohn's disease
NCT03058679	18:27:allergy_name,31:38:allergy_name	Known allergy to tree nuts or peanuts
NCT03058679	70:79:upper_bound,84:94:treatment	Patients may continue these medications at stable dose for the first six weeks and budesonide may be used at any dose
NCT03058679	16:22:treatment	Presence of an ostomy
NCT03058679	17:21:clinical_variable,25:40:treatment,48:54:upper_bound,79:87:lower_bound,88:98:treatment,102:112:treatment	Start or change dose of corticosteroids within 1 week of screening or a dose >20mg/day prednisone or equivalent
NCT03058679	32:37:treatment,57:64:upper_bound	Start or change in dose of any 5-ASA medications within 2 weeks of screening
NCT03058679	55:76:treatment,78:97:treatment,99:126:treatment,128:147:treatment,151:162:treatment,170:183:upper_bound	Start or change*** dose of anti-TNF agents (including infliximab (Remicade), adalimumab (Humira), certolizumab pegol (Cimzia), golimumab (Simponi) or ustekinumab within 8 weeks prior to screening
NCT03058679	28:39:treatment,41:53:treatment,58:62:treatment,65:77:treatment,79:90:treatment,95:106:treatment,114:128:upper_bound	Start or change*** dose of thiopurines (azathioprine and 6-MP), methotrexate, natalizumab, or vedolizumab within 12 weeks prior to screening
NCT03058679	8:19:treatment,76:89:upper_bound	Use of antibiotics (other than topical formulations) for any reason within 2 weeks prior to screening
NCT03058549	58:75:pregnancy,106:119:upper_bound	Both partners are the biological parents of a child in a current pregnancy or of a child born within the past 3 months
NCT03058549	1:18:language_fluency	Fluent in English (study and intervention materials are in English)
NCT03058146	15:36:chronic_disease,38:51:chronic_disease,69:87:chronic_disease	Chronic major psychiatric disorders (schizophrenia, major recurrent affective disorder)
NCT03058146	1:17:language_fluency	English-speaking as needed to complete cognitive testing and follow study procedures
NCT03058146	12:20:chronic_disease	History of diabetes
NCT03058146	12:23:chronic_disease,67:80:upper_bound,99:128:chronic_disease	History of head injury involving loss of consciousness within the past 6 months and/or history of severe traumatic brain injury
NCT03058146	12:33:chronic_disease,35:56:chronic_disease,58:64:chronic_disease	History of major vascular events (myocardial infarction, stroke, etc)
NCT03058146	7:29:chronic_disease,31:39:chronic_disease,41:59:chronic_disease,61:69:chronic_disease	Major neurological disorders (dementia, multiple sclerosis, epilepsy, etc)
NCT03058146	1:14:gender	Men and women
NCT03058146	32:42:upper_bound	Physically inactive (less than 60 minutes of structured
NCT03058146	13:17:age,21:23:lower_bound,24:26:upper_bound	between the ages of 65-80
NCT03058146	1:9:chronic_disease,35:42:treatment	diabetes (poorly controlled or on insulin)
NCT03058146	1:14:chronic_disease	heart failure
NCT03058146	45:58:upper_bound	moderate intensity physical activity in the past 6 months)
NCT03058146	1:18:chronic_disease,24:31:chronic_disease,35:46:chronic_disease	pulmonary disease with hypoxia or hypercapnia
NCT03058146	13:27:chronic_disease,31:44:chronic_disease	significant liver problems or renal failure
NCT03058146	14:20:cancer,28:40:upper_bound,53:77:cancer	treatment of cancer in the past 2 years (other than non-melanoma skin cancer)
NCT03058146	1:26:chronic_disease	uncontrolled hypertension
NCT03058029	1:48:clinical_variable,49:54:clinical_variable,56:60:lower_bound,63:74:lower_bound	Abnormal serum thyroid-stimulating hormone(TSH) HbA1c >8.5% (>69 mmol/mol)
NCT03058029	48:55:gender	Absence of medically approved contraception in females of childbearing potential[exempli gratia (e.g.), hysterectomy, oral contraceptive medications,intrauterine device combined with a barrier method, two (2) combined barrier methods such as diaphragm and condom or spermicide, or condom and spermicide; bilateral tubal ligation and vasectomy are acceptable contraceptive methods when combined with another single method from above]
NCT03058029	19:37:treatment,39:57:treatment,59:69:treatment,73:83:treatment	Administration of Prototype 2 (GSP2), Prototype 3 (GSP3), Gelesis100,or Gelesis200 in a previous study
NCT03058029	1:7:chronic_disease,9:24:treatment,29:50:chronic_disease,58:76:upper_bound	Angina, coronary bypass, or myocardial infarction within six(6)months prior to Screening Visit
NCT03058029	1:25:treatment,33:52:upper_bound,33:46:lower_bound,96:105:treatment,110:126:treatment,171:186:chronic_disease	Antidiabetic medications within one (1) month prior to Screening Visit [except stable doses of metformin and DPP-4 inhibitors for at least one (1) month in subjects with Type 2 Diabetes]
NCT03058029	71:90:upper_bound	Any other medication known to cause weight loss or weight gain within one (1) month prior to Screening Visit
NCT03058029	1:18:treatment,32:48:upper_bound	Blood transfusion within three (3) months prior to Screening Visit
NCT03058029	1:22:clinical_variable,24:26:lower_bound,32:59:upper_bound	Body Mass Index (BMI) ≥27 and ≤40 kilogram (kg)/meter (M)2
NCT03058029	32:44:chronic_disease,52:71:upper_bound	Change in medications treating dyslipidemia within one (1) month prior to Screening Visit
NCT03058029	11:22:treatment,32:44:chronic_disease,52:71:upper_bound	Change in medications treating hypertension within one (1) month prior to Screening Visit
NCT03058029	1:9:chronic_disease	Diabetic subjects
NCT03058029	1:22:clinical_variable,24:57:upper_bound	Fasting serum insulin <24 microunit (µU)/milliliter (mL)at both Screening Visits in normoglycemic subjects Ability to follow verbal and written instructions Consent obtained via signed ICF
NCT03058029	12:41:treatment	History of abdominal radiation treatment
NCT03058029	12:18:cancer,30:48:upper_bound	History of cancer within the past five(5) years
NCT03058029	12:28:chronic_disease,85:91:clinical_variable,93:99:lower_bound,115:128:clinical_variable,130:132:lower_bound	History of eating disorders including binge eating (except for mild binge eating)or emesis ≥2/week from any cause Weight change >3% within three(3) months prior to and during the Screening period
NCT03058029	12:26:treatment,40:55:treatment	History of gastric bypass or any other gastric surgery
NCT03058029	12:37:chronic_disease	History of gastric or duodenal ulcer
NCT03058029	12:28:chronic_disease,29:73:chronic_disease	History of hepatitis B or C History of human immunodeficiency virus(HIV)
NCT03058029	12:34:chronic_disease,94:105:chronic_disease	History of intestinal obstruction or high risk of intestinal obstruction,including suspected small bowel adhesions
NCT03058029	12:32:chronic_disease,40:55:chronic_disease	History of intestinal stricture (e.g., Crohn's disease)
NCT03058029	12:24:chronic_disease,36:50:upper_bound	History of pancreatitis within the past 12 months
NCT03058029	12:33:chronic_disease,56:68:treatment	History of small bowel resection (except if related to appendectomy)
NCT03058029	7:22:chronic_disease	Known Type 1 Diabetes
NCT03058029	1:5:gender	Male
NCT03058029	5:13:chronic_disease	Non-diabetic subjects
NCT03058029	1:14:clinical_variable,29:32:clinical_variable,34:66:lower_bound,72:81:upper_bound,84:113:lower_bound,119:129:upper_bound,161:166:clinical_variable,168:172:upper_bound,175:186:upper_bound	Normoglycemic subjects with FPG ≥90 milligram (mg)/deciliter (dL) and <100 mg/dL [≥5.0millimole (mmol)/liter (L) and <5.6 mmol/L] at both Screening Visits with HbA1c <5.7% (<39 mmol/mol)
NCT03058029	120:155:treatment,195:213:upper_bound	Positive test for drugs of abuse in the urine Any relevant biochemical abnormality interfering with the assessments of Gelesis200 Anti-obesity medications (including herbal preparations) within one(1) month prior to Screening Visit
NCT03058029	27:30:clinical_variable,31:40:lower_bound,46:54:upper_bound,57:87:lower_bound,93:102:upper_bound,134:139:clinical_variable,141:145:upper_bound,147:165:upper_bound	Prediabetic subjects with FPG≥100 mg/dL and <126mg/dL [≥5.6 millimole (mmol)/liter (L) and <7.0mmol/L] at both Screening Visits with HbA1c ≤6.4%[≤46 mmol/mole (mol)]
NCT03058029	1:10:pregnancy	Pregnancy
NCT03058029	1:48:clinical_variable,49:57:lower_bound,60:70:lower_bound	Serum low-density lipoprotein (LDL) cholesterol≥160mg/dL (≥4.15mmol/L)
NCT03058029	1:20:clinical_variable,22:31:lower_bound,34:44:lower_bound	Serum triglycerides ≥350 mg/dL (≥3.96mmol/L)
NCT03058029	26:45:upper_bound	Smoking cessation within six(6) months prior to Screening Visit or considering smoking cessation during the study
NCT03058029	1:37:clinical_variable,39:72:lower_bound,79:115:clinical_variable,117:123:lower_bound	Supine systolic blood pressure (SBP) >160 millimeters of mercury (mmHg)and/or supine diastolic blood pressure(DBP) >95mmHg
NCT03058029	1:25:treatment,33:52:upper_bound	Systemic corticosteroids within one (1) month prior to Screening Visit
NCT03058029	41:60:upper_bound,103:122:treatment,136:149:lower_bound	Thyroid hormones or preparations within one (1) month prior to Screening Visit [except stable dose of replacement therapy for at least two(2) months]
NCT03058029	25:28:clinical_variable,30:39:upper_bound,42:53:upper_bound,217:222:clinical_variable,224:228:lower_bound,231:242:lower_bound	Untreated subjects with FPG ≤200 mg/dL (≤11.2 mmol/L)at both Screening Visits and either FPG ≥126 mg/dL (≥7.0 mmol/L) at both Screening Visits or FPG <126 mg/dL (<7.0 mmol/L) at one (1) or both Screening Visits with HbA1c ≥6.5% (≥48 mmol/mol)
NCT03058029	30:52:cancer,71:86:cancer	adequately-treated localized basal cell skin cancer or in situuterine cervical cancer
NCT03058029	1:7:gender	female
NCT03058029	75:83:lower_bound,86:95:lower_bound,101:106:clinical_variable,118:122:lower_bound,125:136:lower_bound,143:147:upper_bound,149:160:upper_bound	if only one (1)value is within this range, the other value should not be ≥126mg/dL (≥7.0mmol/L) and HbA1c should be ≥5.7% (≥39 mmol/mol) and ≤6.4%(≤46 mmol/mol)
NCT03058029	1:34:pregnancy,46:53:gender	positive serum or urine pregnancy test(s) in females of childbearing potential
NCT03057730	46:69:treatment	Areas that have previously been treated with root coverage surgeries
NCT03057730	47:68:treatment	Healthy subjects with no contraindications to root coverage surgery
NCT03057730	15:27:pregnancy	Subjects that are pregnant
NCT03057730	35:52:treatment	Subjects with a condition causing immunosuppression
NCT03057730	43:57:allergy_name,91:100:allergy_name	Subjects with a known hypersensitivity to polysorbate 20 (contraindicated with the use of Alloderm®)
NCT03057730	73:89:clinical_variable,92:96:lower_bound,103:107:upper_bound	Subjects with two Miller class I or class II adjacent recessions with a recession height ≥ 2 mm and < 4 mm
NCT03057548	25:27:chronic_disease,29:43:treatment,45:61:chronic_disease	Any reversible cause of AF (post-operative, thyroid disorder, etc)
NCT03057548	1:25:chronic_disease	Congestive heart failure
NCT03057548	1:6:gender	Males
NCT03057548	1:18:chronic_disease	Mental impairment precluding the patient from providing informed consent or completing appropriate follow-up
NCT03057548	16:31:clinical_variable,36:42:upper_bound	Patients whose life expectancy is <1 year
NCT03057548	28:55:chronic_disease	Patients with a history of hypertrophic cardiomyopathy
NCT03057548	44:68:chronic_disease	Patients with any corrected or uncorrected congenital heart disease
NCT03057548	1:6:gender,27:35:pregnancy	Women who are known to be pregnant
NCT03057548	1:4:age,6:14:lower_bound	age >18 years
NCT03057548	1:8:gender	females
NCT03057548	21:26:treatment,32:44:upper_bound	have had a positive β-HCG test 7 days prior to procedure
NCT03057548	1:15:treatment,21:52:chronic_disease	prior ablation of a right atrial cardiac arrhythmia (i.e., typical right atrial flutter) is permitted
NCT03057548	25:42:treatment,46:48:chronic_disease	undergoing a first-time catheter ablation of AF
NCT03056339	1:2:lower_bound,3:11:upper_bound,15:18:age	7-80 years of age
NCT03056339	39:54:gender,64:86:contraception_consent,88:107:contraception_consent,109:134:contraception_consent,136:158:contraception_consent	Acceptable forms of birth control for female patients include: hormonal birth control, intrauterine device, diaphragm with spermicide, condom with spermicide, or abstinence, for the length of the study
NCT03056339	10:35:clinical_variable,40:43:lower_bound,60:80:chronic_disease,101:105:treatment,109:113:treatment	Cardiac: Cardiac ejection fraction >/= 50%, no evidence of pericardial effusion as determined by an ECHO or MUGA, and no clinically significant ECG findings
NCT03056339	10:13:clinical_variable,14:17:clinical_variable,22:31:upper_bound,24:31:upper_bound,61:77:cancer,85:94:clinical_variable,99:108:upper_bound,134:152:chronic_disease,189:198:upper_bound	Hepatic: ALT/AST </= 2.5 x ULN or </= 5 x ULN if documented liver metastases, Total bilirubin </= 1.5 mg/dL, except in subjects with Gilbert's Syndrome in whom total bilirubin must be </= 3.0 mg/dL
NCT03056339	29:32:chronic_disease	Known positive serology for HIV
NCT03056339	19:26:lower_bound,37:59:treatment,84:112:treatment	Patients at least 3 weeks from last cytotoxic chemotherapy at the time of starting lymphodepleting chemotherapy
NCT03056339	23:49:treatment,59:77:treatment,93:108:lower_bound,130:158:treatment	Patients may continue tyrosine kinase inhibitors or other targeted therapies until at least two weeks prior to administration of lymphodepleting chemotherapy
NCT03056339	15:18:chronic_disease,20:23:chronic_disease,25:28:chronic_disease,61:77:treatment,83:103:treatment	Patients with ALL, CLL, NHL with relapsed disease following standard therapy or a stem cell transplant
NCT03056339	41:64:cancer,66:69:cancer,71:74:cancer,76:79:cancer,108:109:lower_bound,128:146:treatment,150:166:treatment	Patients with history of CD 19 positive B-lymphoid malignancies (ALL, CLL, NHL) who have received at least 2 lines of standard chemoimmunotherapy or targeted therapy and have persistent disease
NCT03056339	13:44:chronic_disease	Presence of active neurological disorder(s)
NCT03056339	13:19:chronic_disease,21:30:chronic_disease,32:37:chronic_disease,48:57:chronic_disease,68:85:treatment	Presence of fungal, bacterial, viral, or other infection requiring IV antimicrobials for management
NCT03056287	1:26:clinical_variable,28:30:upper_bound	Fugl-Meyer LE motor score <34
NCT03056287	28:35:clinical_variable,37:38:upper_bound	HRSD question #9 regarding suicide <2
NCT03056287	12:15:chronic_disease,19:37:chronic_disease,45:53:upper_bound	History of DVT or pulmonary embolism within 6 months
NCT03056287	1:16:clinical_variable,18:22:upper_bound	Life expectancy <1 yr
NCT03056287	1:6:clinical_variable,9:11:lower_bound	PHQ-9 > 10
NCT03056287	1:17:chronic_disease	Severe arthritis or other problems that limit passive range of motion
NCT03056287	8:20:chronic_disease,26:34:clinical_variable,36:44:lower_bound,49:58:clinical_variable,60:68:lower_bound	Severe hypertension with systolic >200 mmHg and diastolic >110 mmHg at rest
NCT03056287	29:43:lower_bound,47:53:chronic_disease	Unable to ambulate at least 150 feet prior to stroke
NCT03056287	14:22:chronic_disease,48:61:chronic_disease	Uncontrolled diabetes with recent weight loss, diabetic coma, or frequent insulin reactions
NCT03056287	74:84:lower_bound,108:111:lower_bound,112:119:upper_bound	ability to walk without assistance and without an AFO on the treadmill ≥ 30 seconds at speeds ranging from 0.2-0.8 m/s
NCT03056287	4:12:chronic_disease	at suicidal risk assessed by SCID interview
NCT03056287	1:19:chronic_disease,27:39:upper_bound	attempt of suicide in the last 2 years
NCT03056287	24:40:lower_bound,43:53:lower_bound	currently exercising ≥ 2 times per week (≥20 minutes)
NCT03056287	12:36:chronic_disease,38:66:chronic_disease,68:95:chronic_disease,97:119:chronic_disease,121:127:chronic_disease,131:138:chronic_disease	history of congestive heart failure, unstable cardiac arrhythmias, hypertrophic cardiomyopathy, severe aortic stenosis, angina or dyspnea at rest or during ADL's
NCT03056287	12:21:chronic_disease,31:46:chronic_disease	history of psychosis or other Axis I disorder that is primary
NCT03056287	1:26:chronic_disease	major depressive disorder
NCT03056287	1:10:pregnancy	pregnancy
NCT03055767	1:30:chronic_disease	Amyotrophic Lateral Sclerosis
NCT03055767	10:13:age,10:14:age,15:16:lower_bound,19:27:upper_bound	Children aged 8 - 17 years of age
NCT03055767	14:31:chronic_disease	Diagnosis of Myasthenia gravis
NCT03055767	1:23:chronic_disease	Eaton Lambert Syndrome
NCT03055767	32:38:lower_bound	Patients will provide at least 28-day baseline data in the form in the daily diary
NCT03055767	1:10:pregnancy	Pregnancy
NCT03055767	14:25:treatment,26:34:treatment,42:55:upper_bound	injection of anesthetics/steroids within 4 weeks prior to the week of screening visit
NCT03055767	20:27:lower_bound	must have at least 15 days of reported headache during this period
NCT03055767	15:34:lower_bound,52:59:lower_bound	with at least 4 distinct episodes lasting at least 4 hours each
NCT03055377	1:4:age,5:7:lower_bound,10:18:upper_bound	Age 14 - 21 years
NCT03055377	27:43:allergy_name	Allergy or intolerance to N-acetylcysteine
NCT03055377	16:32:treatment	Current use of N-acetylcysteine or any supplement containing N-acetylcysteine (must agree not to take any such supplement throughout study participation)
NCT03055377	1:8:gender,14:60:contraception_consent,89:108:contraception_consent,110:129:contraception_consent,131:160:contraception_consent,162:184:contraception_consent,186:213:contraception_consent,215:258:contraception_consent,263:298:contraception_consent	Females must agree to use appropriate birth control methods during study participation: oral contraceptives, contraceptive patch, barrier (diaphragm or condom), levonorgestrel implant, medroxyprogesterone acetate, complete abstinence from sexual intercourse, or hormonal contraceptive vaginal ring
NCT03055377	1:8:gender,17:25:pregnancy	Females who are pregnant or lactating
NCT03055377	27:39:upper_bound,60:81:chronic_disease	Must meet current (within last 30 days) DSM-5 criteria for cannabis use disorder
NCT03055377	8:21:treatment,25:38:treatment,46:53:upper_bound	Use of carbamazepine or nitroglycerin within 14 days of randomization or expectation of future use during protocol participation
NCT03055377	7:15:upper_bound,16:19:age	under 18 years old
NCT03054870	38:60:treatment,62:83:treatment,91:116:treatment	Adequate birth control is defined as surgical sterilization, hormone contraceptive use or intrauterine device (IUD)
NCT03054870	1:15:gender	Female subject of child-bearing potential has a negative urine
NCT03054870	1:5:gender	Male
NCT03054870	41:60:treatment	Subject has been administered any other radiopharmaceutical within a timeframe that might cause interference with study imaging
NCT03054870	62:76:upper_bound	Subject has had or is scheduled to have a chest X-ray within 24 hours prior to the investigational imaging study
NCT03054870	1:7:gender	female
NCT03054870	45:58:upper_bound	has received an investigational drug within 30 days prior to dosing
NCT03054870	1:9:pregnancy	pregnant
NCT03054870	1:16:pregnancy	serum pregnancy test
NCT03054519	1:32:treatment	Above- or below-knee amputation
NCT03054519	20:46:treatment,59:84:treatment	After completing a supplement or drug therapy (other than stem cell or gene therapy)
NCT03054519	1:23:chronic_disease,35:38:clinical_variable,40:42:upper_bound	Chronic kidney disease defined as GFR <45
NCT03054519	1:22:chronic_disease,34:37:lower_bound,46:62:clinical_variable,70:105:lower_bound	Chronic liver disease defined as two or more hepatic function tests >2.0 times the upper limit of normal
NCT03054519	1:23:chronic_disease	Critical limb ischemia
NCT03054519	18:27:treatment	Currently taking metformin
NCT03054519	89:98:treatment	Failure to successfully complete the 2-week study run-in, defined as unable to tolerate metformin
NCT03054519	13:19:chronic_disease	Increase in angina or angina at rest
NCT03054519	1:34:treatment,36:54:treatment,56:76:treatment,78:104:treatment,115:128:treatment,136:157:upper_bound	Lower extremity revascularization, orthopedic surgery, cardiovascular event, coronary revascularization, or other major surgery in the previous three months
NCT03054519	33:46:chronic_disease,57:65:treatment,67:79:chronic_disease,98:117:chronic_disease	Major medical illness including renal disease requiring dialysis, lung disease requiring oxygen, Parkinson's disease
NCT03054519	1:44:clinical_variable,46:48:upper_bound,52:60:chronic_disease	Mini-Mental Status Examination (MMSE) score <23 or dementia
NCT03054519	68:80:upper_bound	Participation in or completion of a clinical trial in the previous three months
NCT03054519	1:18:chronic_disease	Visual impairment that limits walking ability
NCT03054519	33:48:clinical_variable,59:69:upper_bound	a life-threatening illness with life expectancy less than six months
NCT03054519	20:29:treatment,33:45:treatment	after completing a stem cell or gene therapy intervention, participants will become eligible after the final study follow-up visit of the stem cell
NCT03054519	4:30:clinical_variable,32:36:upper_bound	an ankle brachial index (ABI) <0.90 at the baseline study visit is an inclusion criterion for PAD
NCT03054519	42:44:lower_bound	failing to take the medication daily for 10 or more days in the two-week period
NCT03054519	1:13:treatment,40:50:lower_bound	gene therapy study so long as at least six months have passed since the final intervention administration
NCT03054519	11:20:treatment,24:39:upper_bound	has taken metformin in past six months
NCT03054519	9:12:clinical_variable,15:19:lower_bound,27:30:lower_bound,59:77:treatment	have an ABI > 0.90 with a 20% or higher drop in ABI after heel-rise exercise will be eligible
NCT03054519	7:20:treatment,32:47:upper_bound	other major surgery during the next six months
NCT03054519	89:101:lower_bound	participants will be eligible after the final study follow-up visit as long as at least three months have passed since the final intervention of the trial
NCT03054519	36:39:clinical_variable,42:46:lower_bound,53:57:upper_bound	potential participants who have an ABI > 0.90 but ≤ 1.00
NCT03054519	12:33:clinical_variable,38:59:clinical_variable	the second fasting glucose value and hemoglobin A1C values will be at the discretion of the principal investigator. For example
NCT03054519	5:34:clinical_variable,39:42:lower_bound	two baseline hemoglobinA1C values of >6.5
NCT03054519	5:27:clinical_variable,29:38:lower_bound	two fasting glucose values >126 mg/dl
NCT03054519	8:11:lower_bound,20:40:clinical_variable	use of one or more diabetes medications
NCT03054155	13:31:treatment,36:60:chronic_disease	Patients on systemic treatment for Hidradenitis Suppurativa
NCT03054155	33:49:treatment	Patients unable to tolerate the laser treatments
NCT03054155	15:39:chronic_disease,45:76:chronic_disease	Patients with Hidradenitis Suppurativa with bilateral and symmetric disease with one or more anatomic sites of involvement
NCT03054155	15:41:chronic_disease	Patients with photosensitivity disorders
NCT03054155	1:9:pregnancy	Pregnant patients
NCT03054155	10:34:pregnancy	patients planning to get pregnant during the time of the study
NCT03053908	40:70:clinical_variable,79:83:clinical_variable,84:86:lower_bound	All subjects enrolled will have both a Clinical Dementia Rating (CDR)=0 and a MMSE≥27
NCT03053908	41:49:lower_bound	All subjects will have had a minimum of 12 years of education
NCT03053908	26:29:lower_bound	Among minority subjects >80% of the elderly individuals coming to the NYU-ADC meet this criterion
NCT03053908	1:27:clinical_variable,41:42:lower_bound	Geriatric Depression Scale (short form)>5
NCT03053908	59:62:age,64:72:upper_bound,74:82:chronic_disease	History of a first-degree family member with early onset (age <60 years) dementia
NCT03053908	12:23:cancer	History of brain tumor
NCT03053908	1:29:chronic_disease	Irregular sleep-wake rhythms (based on the actigraphy recordings)
NCT03053908	17:46:chronic_disease,69:75:chronic_disease	MRI evidence of brain damage or brain disease including significant trauma
NCT03053908	1:5:gender	Male
NCT03053908	1:20:chronic_disease	Parkinson's disease
NCT03053908	48:85:chronic_disease	Presence of any known or suspected obstructive disease of the gastrointestinal tract
NCT03053908	10:32:chronic_disease	Subjects hypomotility disorders of the gastrointestinal tract including but not limited to Ileus
NCT03053908	17:30:clinical_variable,32:33:lower_bound	Subjects with a Fazekas scale >2
NCT03053908	1:8:chronic_disease	bipolar
NCT03053908	1:46:chronic_disease	diverticulitis and inflammatory bowel disease
NCT03053908	1:7:gender	female
NCT03053908	1:14:chronic_disease	hydrocephalus
NCT03053908	22:38:chronic_disease	life-long history of major depression
NCT03053908	1:19:chronic_disease,29:58:chronic_disease	mental retardation or other serious neurological disorder
NCT03053908	7:25:chronic_disease	other movement disorders
NCT03053908	1:10:chronic_disease	pulmonary
NCT03053908	1:14:chronic_disease	schizophrenia
NCT03053908	1:9:chronic_disease	seizures
NCT03053908	36:38:lower_bound,39:47:upper_bound,51:54:age	subjects with normal cognition and 55-75 years of age
NCT03053518	1:4:age,6:14:lower_bound,19:27:upper_bound	Age >21 years to <70 years
NCT03053518	36:54:chronic_disease	Chronically active inflammatory or neoplastic disease in the three years prior to enrollment
NCT03053518	1:9:chronic_disease	Diabetes management by metformin or lifestyle intervention
NCT03053518	16:20:chronic_disease,28:35:upper_bound,44:49:clinical_variable,50:52:upper_bound	Diagnosed with T2DM within 2 years with an HbA1c<7%
NCT03053518	21:36:pregnancy	currently trying to become pregnant
NCT03053518	19:32:chronic_disease,34:48:chronic_disease,53:64:chronic_disease	have a history of heart disease, kidney disease, or retinopathy (to rule-out those with long-standing, undiagnosed T2D)
NCT03053518	34:51:treatment	have had or are planning to have bariatric surgery during the study
NCT03053518	15:28:treatment	those who use acetaminophen and are unwilling or unable to discontinue its use during the study (acetaminophen affects CGM accuracy)39
NCT03053518	15:31:chronic_disease,42:53:treatment,61:74:upper_bound	those with an active infection requiring antibiotics in the last 3 months or who develop an active infection requiring antibiotics during the study
NCT03053518	12:20:pregnancy	who become pregnant during the study
NCT03053453	1:38:treatment	Contralateral Total Knee Arthroplasty
NCT03053453	12:24:chronic_disease	History of fibromyalgia
NCT03053453	1:26:chronic_disease	Ligamentous Insufficiency
NCT03053453	21:29:lower_bound,33:36:age	Patient is at least 50 years of age
